graphID,participantID,xCoordTour,yCoordTour,tourCost,sdAnglesHull,noAnglesHull,meanAnglesHull,totalEdges,crossError,resultsfromNN,No. of crossings,On last
6,0.663703383,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,37,35,33,28,30,38,47,51,50,53,63,66,65,82,89,93,95","4,18,6,6,13,18,40,53,80,85,73,72,46,45,49,53,65,82,95,95,93,73,61,62,76,73,55,63,73,95,79",504.1554093,29.23,9,140,30,0,520.95,,
4,0.663703383,"99,83,84,93,79,74,66,45,40,28,26,27,21,18,11,0,0,13,58,77","22,37,59,87,82,60,94,54,75,98,71,64,57,44,51,57,24,9,8,11",459.2559931,25.36,9,139.75,20,0,548.01,,
13,0.663703383,"96,85,85,83,54,46,40,36,40,46,40,37,34,31,26,20,18,14,11,2,1,9,17,43,46,25,15,5,1,3,2,12,16,27,29,42,64,58,56,65,74,75,73,75,76,88,96,99,98,87","47,51,87,91,88,94,99,95,85,67,71,73,83,79,79,85,72,71,89,81,64,62,53,52,50,46,48,47,34,25,16,13,19,8,31,6,7,25,33,38,12,29,39,52,37,28,18,19,24,42",656.6909906,25.29,13,180,50,0,653.11,,
2,0.663703383,"98,90,92,68,36,29,23,9,31,61","34,67,82,84,96,84,89,50,56,27",272.6723375,23.37,6,120,10,0,280.33,,
14,0.663703383,"94,90,81,83,79,76,83,90,83,84,73,66,58,53,49,46,43,51,43,30,15,16,23,16,13,4,4,7,9,2,9,12,13,18,27,40,44,46,50,46,48,50,50,53,54,62,65,81,82,89,90","40,45,46,50,56,59,67,78,79,95,94,71,84,85,88,96,81,72,56,56,59,85,97,97,99,84,76,76,54,46,5,11,6,4,35,12,4,15,18,35,46,50,50,50,42,38,9,13,5,8,32",622.4283237,26.85,11,147.27,50,0,738.37,,
8,0.663703383,"97,94,95,94,91,96,91,81,79,68,59,52,51,50,34,31,26,21,21,19,14,7,1,0,7,28,20,24,88,80","2,15,25,30,58,67,73,90,73,51,96,97,91,66,88,86,81,97,91,87,94,90,42,18,6,14,27,47,24,5",552.3430924,27.56,11,147.27,30,0,593.5,,
9,0.663703383,"94,86,75,68,64,53,48,33,4,3,9,8,1,0,16,19,31,38,44,39,48,52,65,50,50,46,49,55,59,68,75,73,80,88,94,97,99,92,85,87","7,4,5,4,14,21,12,8,21,50,60,83,84,97,94,81,40,40,79,94,99,99,90,78,62,50,31,25,31,41,48,62,67,91,81,77,71,63,51,15",604.97832,28.76,11,147.27,40,0,649.17,,
1,0.663703383,"41,21,13,22,38,37,93,95,75,66","14,2,28,17,30,47,90,65,50,51",276.7783506,49.73,6,120,10,0,275.5,,
3,0.34598417,"99,99,82,84,88,79,72,53,50,57,50,40,30,31,21,8,6,9,10,36","52,70,51,40,39,28,85,84,56,31,26,51,53,59,71,98,87,57,27,3",487.5261117,28.09,8,135,20,1,569.58,1,T
14,0.34598417,"94,90,89,82,81,65,50,46,40,44,18,13,9,12,27,2,9,15,46,30,43,48,50,50,53,54,62,7,4,4,16,13,16,23,46,43,49,53,51,58,66,73,84,83,90,83,76,79,83,81,90","40,32,8,5,13,9,18,15,12,4,4,6,5,11,35,46,54,59,35,56,56,46,50,50,50,42,38,76,76,84,85,99,97,97,96,81,88,85,72,84,71,94,95,79,78,67,59,56,50,46,45",656.7228741,26.85,11,147.27,50,1,738.37,1,F
5,0.34598417,"97,86,91,89,63,73,66,47,39,30,2,12,6,8,28,30,46,52,60,72","19,9,45,64,91,52,44,48,54,84,51,35,20,7,35,18,13,26,27,13",445.7023923,23.34,8,135,20,1,474,1,T
8,0.34598417,"97,80,28,7,0,1,20,24,7,14,21,21,19,26,31,34,50,51,52,59,68,81,79,91,96,91,94,95,88,94","2,5,14,6,18,42,27,47,90,94,97,91,87,81,86,88,66,91,97,96,51,90,73,73,67,58,30,25,24,15",531.3989385,27.56,11,147.27,30,0,593.5,,
4,0.34598417,"99,83,77,58,13,0,0,11,18,21,27,26,28,40,45,66,74,79,93,84","22,37,11,8,9,24,57,51,44,57,64,71,98,75,54,94,60,82,87,59",479.2447875,25.36,9,139.75,20,0,548.01,,
2,0.34598417,"98,61,31,9,23,29,36,68,92,90","34,27,56,50,89,84,96,84,82,67",272.6723375,23.37,6,120,10,0,280.33,,
10,0.34598417,"96,92,81,70,68,62,75,65,62,52,46,12,16,19,22,13,15,7,10,17,21,23,28,24,27,30,32,41,43,47,59,66,70,83,83,94,99,92,96,98","9,3,35,36,46,46,6,14,22,28,4,11,22,33,44,57,63,85,80,99,97,90,86,65,67,49,56,66,78,78,75,89,77,54,65,69,55,49,44,40",563.0553348,20.6,9,140,40,0,644.39,,
7,0.34598417,"98,95,85,76,65,61,55,51,45,37,28,35,39,40,28,3,6,0,5,8,10,24,28,32,40,42,48,88,86,93,82","22,19,20,11,2,41,3,10,20,42,28,27,24,12,4,3,9,55,48,42,65,67,75,64,70,87,83,92,64,56,42",525.9733132,30.14,8,135,30,0,522.3,,
6,0.34598417,"90,65,51,41,21,20,0,13,22,1,2,14,17,30,37,35,33,28,30,38,47,51,50,53,63,66,65,93,95,89,82","4,18,6,6,13,18,53,40,46,80,85,73,72,45,49,53,65,82,95,95,93,73,61,62,76,73,55,95,79,73,63",541.1044657,29.23,9,140,30,0,520.95,,
12,0.34598417,"98,96,91,99,67,62,56,51,45,47,45,40,36,31,31,21,12,22,17,9,1,0,5,27,26,30,39,38,32,25,19,11,0,17,20,30,30,38,44,48,57,56,57,61,68,72,80,87,85,85","34,64,76,98,77,91,75,60,92,63,70,77,85,86,91,96,99,80,78,83,82,60,56,71,61,53,58,41,36,39,34,22,20,5,9,15,4,5,11,9,5,13,25,26,13,30,51,39,30,22",673.2334238,27.03,10,144,50,0,816.69,,
11,0.34598417,"94,83,64,68,65,56,55,58,52,45,34,12,2,17,17,12,8,17,15,19,25,37,36,22,27,33,42,49,56,56,48,54,62,66,74,77,85,81,83,90","43,5,2,10,17,12,24,30,35,25,29,30,27,46,58,63,70,71,96,90,95,96,81,48,51,58,66,67,66,76,80,96,88,79,65,87,84,77,71,70",526.0583895,26.79,9,140.1,40,0,568.39,,
13,0.34598417,"96,98,99,96,88,87,85,75,76,73,75,74,64,65,56,58,42,27,16,12,2,3,1,29,25,15,17,5,9,1,2,14,11,18,20,26,31,34,36,40,46,54,40,37,40,46,43,46,83,85","47,24,19,18,28,42,51,52,37,39,29,12,7,38,33,25,6,8,19,13,16,25,34,31,46,48,53,47,62,64,81,71,89,72,85,79,79,83,95,99,94,88,85,73,71,67,52,50,91,87",666.1174391,25.29,13,180,50,0,653.11,,
9,0.34598417,"94,87,86,75,68,64,59,55,53,48,49,33,4,3,9,0,1,8,16,19,31,38,46,50,50,44,39,48,52,65,68,75,73,80,85,92,88,94,97,99","7,15,4,5,4,14,31,25,21,12,31,8,21,50,60,97,84,83,94,81,40,40,50,62,78,79,94,99,99,90,41,48,62,67,51,63,91,81,77,71",665.9299362,28.76,11,147.27,40,1,649.17,1,F
0,0.34598417,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
1,0.34598417,"41,21,13,22,37,38,66,75,95,93","14,2,28,17,47,30,51,50,65,90",301.531998,49.73,6,120,10,1,275.5,1,T
12,0.597424579,"98,87,85,85,72,68,61,57,56,57,48,44,38,30,30,20,17,0,11,5,0,1,9,12,21,17,22,19,25,32,38,39,30,26,27,31,31,36,45,40,45,47,51,56,62,67,99,91,96,80","34,39,30,22,30,13,26,25,13,5,9,11,5,4,15,9,5,20,22,56,60,82,83,99,96,78,80,34,39,36,41,58,53,61,71,86,91,85,92,77,70,63,60,75,91,77,98,76,64,51",673.9163692,27.03,10,144,50,0,816.69,,
4,0.597424579,"99,83,84,93,79,74,66,45,40,28,26,27,21,18,11,0,0,13,58,77","22,37,59,87,82,60,94,54,75,98,71,64,57,44,51,57,24,9,8,11",459.2559931,25.36,9,139.75,20,0,548.01,,
1,0.597424579,"41,21,22,13,37,38,93,95,75,66","14,2,17,28,47,30,90,65,50,51",285.3932041,49.73,6,120,10,0,275.5,,
9,0.597424579,"94,87,86,75,68,64,59,55,49,53,48,33,4,3,9,8,1,0,16,19,31,38,46,50,50,44,39,48,52,65,88,94,97,99,92,85,80,73,75,68","7,15,4,5,4,14,31,25,31,21,12,8,21,50,60,83,84,97,94,81,40,40,50,62,78,79,94,99,99,90,91,81,77,71,63,51,67,62,48,41",571.6963566,28.76,11,147.27,40,0,649.17,,
6,0.597424579,"90,65,51,41,21,20,0,1,2,14,17,13,22,30,37,35,33,28,30,38,47,51,50,53,63,66,65,82,89,95,93","4,18,6,6,13,18,53,80,85,73,72,40,46,45,49,53,65,82,95,95,93,73,61,62,76,73,55,63,73,79,95",521.591966,29.23,9,140,30,0,520.95,,
3,0.597424579,"99,88,84,82,79,57,50,36,10,9,6,8,21,31,30,40,50,53,72,99","52,39,40,51,28,31,26,3,27,57,87,98,71,59,53,51,56,84,85,70",389.1113849,28.09,8,135,20,0,569.58,,
8,0.597424579,"97,80,94,88,95,94,91,96,91,81,79,68,50,59,52,51,34,31,26,21,21,19,14,7,1,0,7,28,20,24","2,5,15,24,25,30,58,67,73,90,73,51,66,96,97,91,88,86,81,97,91,87,94,90,42,18,6,14,27,47",535.0767469,27.56,11,147.27,30,1,593.5,1,T
2,0.597424579,"98,90,92,68,36,29,23,31,9,61","34,67,82,84,96,84,89,56,50,27",280.3256763,23.37,6,120,10,0,280.33,,
14,0.597424579,"94,89,82,81,65,50,46,44,40,18,9,13,12,2,9,15,4,4,7,13,16,23,16,30,27,46,62,54,53,50,50,48,43,43,46,49,53,58,51,66,73,84,83,90,83,76,79,83,81,90,90","40,8,5,13,9,18,15,4,12,4,5,6,11,46,54,59,76,84,76,99,97,97,85,56,35,35,38,42,50,50,50,46,56,81,96,88,85,84,72,71,94,95,79,78,67,59,56,50,46,45,32",629.7669316,26.85,11,147.27,50,0,738.37,,
13,0.597424579,"96,98,99,96,88,87,85,75,73,76,75,74,64,65,58,56,42,27,16,12,2,3,1,5,15,17,25,29,46,43,46,40,37,9,1,2,11,14,18,20,26,31,34,36,40,40,46,54,83,85","47,24,19,18,28,42,51,52,39,37,29,12,7,38,25,33,6,8,19,13,16,25,34,47,48,53,46,31,50,52,67,71,73,62,64,81,89,71,72,85,79,79,83,95,99,85,94,88,91,87",641.112404,25.29,13,180,50,0,653.11,,
10,0.597424579,"96,92,75,65,62,52,46,12,16,19,22,30,32,13,15,10,7,17,21,23,28,24,27,41,43,47,59,66,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,28,4,11,22,33,44,49,56,57,63,80,85,99,97,90,86,65,67,66,78,78,75,89,77,46,46,36,35,54,65,69,55,49,44,40",515.3710725,20.6,9,140,40,0,644.39,,
0,0.597424579,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
7,0.597424579,"98,95,85,76,65,55,51,45,40,39,35,37,28,28,3,6,8,5,0,10,24,28,32,40,42,48,61,82,86,93,88","22,19,20,11,2,3,10,20,12,24,27,42,28,4,3,9,42,48,55,65,67,75,64,70,87,83,41,42,64,56,92",521.6564079,30.14,8,135,30,1,522.3,1,T
11,0.597424579,"94,83,64,68,65,56,55,58,52,45,34,12,2,8,12,17,17,17,22,27,33,15,19,25,37,36,42,49,56,56,48,54,62,66,77,85,90,83,81,74","43,5,2,10,17,12,24,30,35,25,29,30,27,70,63,71,58,46,48,51,58,96,90,95,96,81,66,67,66,76,80,96,88,79,87,84,70,71,77,65",540.6020112,26.79,9,140.1,40,0,568.39,,
5,0.597424579,"97,86,72,46,30,8,6,2,12,28,30,39,47,52,60,66,73,63,89,91","19,9,13,13,18,7,20,51,35,35,84,54,48,26,27,44,52,91,64,45",449.2401812,23.34,8,135,20,0,474,,
7,0.66592545,"98,95,85,76,65,55,51,40,45,39,35,28,28,3,6,8,5,0,10,24,28,32,37,40,42,48,61,82,93,86,88","22,19,20,11,2,3,10,12,20,24,27,28,4,3,9,42,48,55,65,67,75,64,42,70,87,83,41,42,56,64,92",519.5302289,30.14,8,135,30,1,522.3,1,T
5,0.66592545,"97,86,72,60,52,46,30,8,6,2,12,28,47,39,30,63,66,73,89,91","19,9,13,27,26,13,18,7,20,51,35,35,48,54,84,91,44,52,64,45",412.474165,23.34,8,135,20,0,474,,
2,0.66592545,"98,61,9,31,23,29,36,68,92,90","34,27,50,56,89,84,96,84,82,67",280.3256763,23.37,6,120,10,0,280.33,,
14,0.66592545,"94,89,82,81,65,50,46,40,44,18,13,9,12,2,9,15,27,30,43,46,48,50,50,53,54,62,90,81,83,79,76,66,51,43,16,7,4,4,13,16,23,46,49,53,58,73,84,83,90,83,90","40,8,5,13,9,18,15,12,4,4,6,5,11,46,54,59,35,56,56,35,46,50,50,50,42,38,32,46,50,56,59,71,72,81,85,76,76,84,99,97,97,96,88,85,84,94,95,79,78,67,45",637.0694262,26.85,11,147.27,50,0,738.37,,
3,0.66592545,"99,99,72,53,8,6,21,9,10,36,50,40,30,31,50,57,79,82,84,88","52,70,85,84,98,87,71,57,27,3,26,51,53,59,56,31,28,51,40,39",425.0526956,28.09,8,135,20,0,569.58,,
8,0.66592545,"97,80,88,68,50,24,20,28,7,0,1,7,14,21,21,19,26,31,34,51,52,59,81,79,91,96,91,94,95,94","2,5,24,51,66,47,27,14,6,18,42,90,94,97,91,87,81,86,88,91,97,96,90,73,73,67,58,30,25,15",474.6717518,27.56,11,147.27,30,0,593.5,,
4,0.66592545,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,93,79,74,84,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,87,82,60,59,37",432.8591394,25.36,9,139.75,20,0,548.01,,
1,0.66592545,"41,93,95,75,66,37,38,13,22,21","14,90,65,50,51,47,30,28,17,2",275.1757685,49.73,6,120,10,1,275.5,1,T
12,0.66592545,"98,96,91,99,67,62,56,51,47,39,45,45,40,36,31,31,21,12,9,1,0,5,17,22,27,26,30,38,32,25,19,11,0,17,20,30,30,38,44,48,57,56,57,61,68,72,80,87,85,85","34,64,76,98,77,91,75,60,63,58,70,92,77,85,86,91,96,99,83,82,60,56,78,80,71,61,53,41,36,39,34,22,20,5,9,15,4,5,11,9,5,13,25,26,13,30,51,39,30,22",642.5858629,27.03,10,144,50,0,816.69,,
13,0.66592545,"96,85,83,54,46,40,36,40,46,46,43,40,37,34,31,26,20,11,2,1,9,14,18,17,15,5,1,3,2,12,16,25,29,27,42,56,58,64,74,75,76,73,65,75,85,87,88,96,99,98","47,87,91,88,94,99,95,85,67,50,52,71,73,83,79,79,85,89,81,64,62,71,72,53,48,47,34,25,16,13,19,46,31,8,6,33,25,7,12,29,37,39,38,52,51,42,28,18,19,24",628.7107125,25.29,13,180,50,0,653.11,,
11,0.66592545,"94,90,85,77,81,83,74,66,62,54,56,56,49,48,42,36,37,25,19,15,8,17,12,17,33,27,22,17,2,12,34,45,52,58,55,56,65,68,64,83","43,70,84,87,77,71,65,79,88,96,76,66,67,80,66,81,96,95,90,96,70,71,63,58,58,51,48,46,27,30,29,25,35,30,24,12,17,10,2,5",521.3107109,26.79,9,140.1,40,0,568.39,,
6,0.66592545,"90,65,51,41,21,20,0,1,2,14,13,17,22,30,37,35,33,28,30,38,47,51,50,53,63,66,65,82,89,93,95","4,18,6,6,13,18,53,80,85,73,40,72,46,45,49,53,65,82,95,95,93,73,61,62,76,73,55,63,73,95,79",565.0970303,29.23,9,140,30,0,520.95,,
10,0.66592545,"96,92,75,65,62,52,46,12,16,19,22,13,15,10,7,17,21,23,28,27,24,30,32,41,43,47,66,70,59,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,22,28,4,11,22,33,44,57,63,80,85,99,97,90,86,67,65,49,56,66,78,78,89,77,75,46,46,36,35,54,65,69,55,49,44,40",519.1290678,20.6,9,140,40,0,644.39,,
0,0.66592545,"89,73,61,41,26,7,1,11,57,94","39,60,55,96,64,51,39,13,4,23",289.8833337,32,7,128.57,10,0,289.88,,
9,0.66592545,"94,87,86,75,68,64,48,33,4,3,1,0,8,16,19,9,31,38,49,53,55,59,46,50,50,44,39,48,52,65,73,80,88,94,97,99,92,85,75,68","7,15,4,5,4,14,12,8,21,50,84,97,83,94,81,60,40,40,31,21,25,31,50,62,78,79,94,99,99,90,62,67,91,81,77,71,63,51,48,41",607.1750136,28.76,11,147.27,40,0,649.17,,
5,0.114519591,"97,91,86,72,60,52,46,30,28,8,6,12,2,30,39,47,63,66,89,73","19,45,9,13,27,26,13,18,35,7,20,35,51,84,54,48,91,44,64,52",503.7332096,23.34,8,135,20,1,474,1,T
8,0.114519591,"97,94,95,94,88,80,68,50,28,20,24,7,0,1,7,14,19,21,21,26,31,34,51,52,59,81,79,91,96,91","2,15,25,30,24,5,51,66,14,27,47,6,18,42,90,94,87,91,97,81,86,88,91,97,96,90,73,73,67,58",562.6959062,27.56,11,147.27,30,1,593.5,1,T
1,0.114519591,"41,21,22,13,37,66,93,95,75,38","14,2,17,28,47,51,90,65,50,30",268.307132,49.73,6,120,10,0,275.5,,
9,0.114519591,"94,87,86,75,68,64,53,48,33,4,3,9,1,0,8,16,19,39,48,52,65,50,44,50,46,38,31,49,55,59,68,73,75,80,88,94,97,99,92,85","7,15,4,5,4,14,21,12,8,21,50,60,84,97,83,94,81,94,99,99,90,78,79,62,50,40,40,31,25,31,41,62,48,67,91,81,77,71,63,51",595.3893429,28.76,11,147.27,40,0,649.17,,
12,0.114519591,"98,87,85,85,72,68,61,57,56,57,48,44,38,30,30,20,17,11,0,0,1,5,9,12,21,17,22,27,26,30,25,19,32,38,39,31,31,36,40,45,47,51,45,56,62,67,99,91,96,80","34,39,30,22,30,13,26,25,13,5,9,11,5,4,15,9,5,22,20,60,82,56,83,99,96,78,80,71,61,53,39,34,36,41,58,86,91,85,77,70,63,60,92,75,91,77,98,76,64,51",720.5100272,27.03,10,144,50,0,816.69,,
7,0.114519591,"98,95,85,76,65,55,51,45,39,40,28,3,6,35,28,8,5,0,10,24,28,32,37,40,42,48,61,88,86,93,82","22,19,20,11,2,3,10,20,24,12,4,3,9,27,28,42,48,55,65,67,75,64,42,70,87,83,41,92,64,56,42",525.1104434,30.14,8,135,30,0,522.3,,
2,0.114519591,"98,61,31,9,23,29,36,68,92,90","34,27,56,50,89,84,96,84,82,67",272.6723375,23.37,6,120,10,0,280.33,,
10,0.114519591,"96,92,75,65,46,62,52,12,16,19,22,13,15,10,7,17,21,23,28,27,24,30,32,41,43,47,59,66,70,62,68,70,81,83,83,94,99,92,96,98","9,3,6,14,4,22,28,11,22,33,44,57,63,80,85,99,97,90,86,67,65,49,56,66,78,78,75,89,77,46,46,36,35,54,65,69,55,49,44,40",537.8978639,20.6,9,140,40,0,644.39,,
4,0.114519591,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,79,93,84,74,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,82,87,59,60,37",432.1836106,25.36,9,139.75,20,0,548.01,,
6,0.114519591,"90,65,51,41,21,20,13,0,1,2,14,17,22,30,33,28,30,38,47,51,63,66,93,95,89,82,65,53,50,35,37","4,18,6,6,13,18,40,53,80,85,73,72,46,45,65,82,95,95,93,73,76,73,95,79,73,63,55,62,61,53,49",515.4523767,29.23,9,140,30,0,520.95,,
13,0.114519591,"96,98,99,96,88,87,85,75,76,75,74,64,73,65,56,58,42,27,29,16,12,2,3,1,5,15,25,17,9,1,2,11,20,14,18,26,31,34,36,40,46,40,37,40,46,43,46,54,83,85","47,24,19,18,28,42,51,52,37,29,12,7,39,38,33,25,6,8,31,19,13,16,25,34,47,48,46,53,62,64,81,89,85,71,72,79,79,83,95,99,94,85,73,71,67,52,50,88,91,87",641.4421599,25.29,13,180,50,0,653.11,,
14,0.114519591,"94,90,90,89,82,81,65,50,46,40,44,18,13,9,12,27,2,9,15,7,4,4,13,16,16,23,30,43,46,48,50,50,53,54,62,43,51,46,49,53,58,66,73,84,90,83,83,76,79,83,81","40,45,32,8,5,13,9,18,15,12,4,4,6,5,11,35,46,54,59,76,76,84,99,97,85,97,56,56,35,46,50,50,50,42,38,81,72,96,88,85,84,71,94,95,78,79,67,59,56,50,46",648.7907257,26.85,11,147.27,50,1,738.37,1,T
0,0.114519591,"89,94,57,11,1,7,26,41,61,73","39,23,4,13,39,51,64,96,55,60",289.8833337,32,7,128.57,10,0,289.88,,
3,0.114519591,"99,88,84,79,57,50,36,10,9,6,8,21,30,31,40,50,53,72,82,99","52,39,40,28,31,26,3,27,57,87,98,71,53,59,51,56,84,85,51,70",404.1321835,28.09,8,135,20,0,569.58,,
11,0.114519591,"94,83,68,64,65,56,55,58,52,45,34,12,2,17,17,12,8,17,15,19,25,37,36,22,27,33,42,49,48,54,56,56,62,66,74,77,81,83,85,90","43,5,10,2,17,12,24,30,35,25,29,30,27,46,58,63,70,71,96,90,95,96,81,48,51,58,66,67,80,96,76,66,88,79,65,87,77,71,84,70",573.7765489,26.79,9,140.1,40,0,568.39,,
9,0.498204853,"94,86,87,75,68,64,48,53,55,49,59,68,75,85,92,99,97,94,88,80,73,65,52,48,39,44,50,50,46,38,31,19,16,0,1,8,9,3,4,33","7,4,15,5,4,14,12,21,25,31,31,41,48,51,63,71,77,81,91,67,62,90,99,99,94,79,78,62,50,40,40,81,94,97,84,83,60,50,21,8",596.1483517,28.76,11,147.27,40,1,649.17,1,T
2,0.498204853,"98,90,92,68,36,23,29,31,9,61","34,67,82,84,96,89,84,56,50,27",275.3135394,23.37,6,120,10,0,280.33,,
4,0.498204853,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,74,79,93,84,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,60,82,87,59,37",459.2559931,25.36,9,139.75,20,0,548.01,,
5,0.498204853,"97,86,91,89,73,66,63,30,39,47,28,12,2,6,8,30,46,52,60,72","19,9,45,64,52,44,91,84,54,48,35,35,51,20,7,18,13,26,27,13",433.286101,23.34,8,135,20,1,474,1,T
12,0.498204853,"98,87,80,96,91,99,67,62,56,51,47,39,45,40,45,36,31,31,21,12,22,27,17,9,1,0,5,26,30,38,32,25,19,11,0,17,20,30,30,38,44,48,57,56,57,61,68,72,85,85","34,39,51,64,76,98,77,91,75,60,63,58,70,77,92,85,86,91,96,99,80,71,78,83,82,60,56,61,53,41,36,39,34,22,20,5,9,4,15,5,11,9,5,13,25,26,13,30,22,30",625.9470225,27.03,10,144,50,0,816.69,,
13,0.498204853,"96,98,99,96,88,87,85,75,73,76,75,74,64,65,56,58,42,27,16,12,2,3,1,5,1,2,11,9,15,29,25,17,14,18,20,26,31,34,36,40,40,37,40,43,46,46,46,54,83,85","47,24,19,18,28,42,51,52,39,37,29,12,7,38,33,25,6,8,19,13,16,25,34,47,64,81,89,62,48,31,46,53,71,72,85,79,79,83,95,99,85,73,71,52,50,67,94,88,91,87",675.8816857,25.29,13,180,50,0,653.11,,
7,0.498204853,"98,95,85,76,65,55,51,45,40,39,35,28,28,3,6,8,5,0,10,24,28,42,48,40,32,37,61,82,86,88,93","22,19,20,11,2,3,10,20,12,24,27,28,4,3,9,42,48,55,65,67,75,87,83,70,64,42,41,42,64,92,56",485.5450477,30.14,8,135,30,0,522.3,,
8,0.498204853,"97,94,95,94,91,96,91,81,79,68,59,52,51,50,34,31,26,19,21,21,14,7,24,1,0,7,20,28,88,80","2,15,25,30,58,67,73,90,73,51,96,97,91,66,88,86,81,87,91,97,94,90,47,42,18,6,27,14,24,5",539.865368,27.56,11,147.27,30,0,593.5,,
14,0.498204853,"94,90,83,81,79,76,83,90,83,84,73,66,58,53,49,46,51,43,23,16,13,16,4,7,4,2,9,15,30,43,53,50,50,48,54,62,46,27,12,9,13,18,44,40,46,50,65,82,89,81,90","40,45,50,46,56,59,67,78,79,95,94,71,84,85,88,96,72,81,97,97,99,85,84,76,76,46,54,59,56,56,50,50,50,46,42,38,35,35,11,5,6,4,4,12,15,18,9,5,8,13,32",580.8799213,26.85,11,147.27,50,0,738.37,,
3,0.498204853,"99,99,88,84,79,82,72,53,50,57,50,40,30,31,21,8,6,9,10,36","52,70,39,40,28,51,85,84,56,31,26,51,53,59,71,98,87,57,27,3",483.7384735,28.09,8,135,20,1,569.58,1,T
11,0.498204853,"94,90,83,81,85,77,74,66,62,54,56,56,49,48,42,36,37,25,19,15,17,8,12,17,33,27,22,17,12,2,34,45,52,58,55,56,65,68,64,83","43,70,71,77,84,87,65,79,88,96,76,66,67,80,66,81,96,95,90,96,71,70,63,58,58,51,48,46,30,27,29,25,35,30,24,12,17,10,2,5",521.5722538,26.79,9,140.1,40,0,568.39,,
6,0.498204853,"90,82,89,95,93,65,66,63,53,50,51,47,38,30,28,17,14,2,1,0,33,35,37,30,22,13,20,21,41,51,65","4,63,73,79,95,55,73,76,62,61,73,93,95,95,82,72,73,85,80,53,65,53,49,45,46,40,18,13,6,6,18",502.9069561,29.23,9,140,30,0,520.95,,
10,0.498204853,"96,98,96,92,99,94,83,83,81,70,68,62,70,66,59,47,43,41,28,21,23,17,7,10,27,24,15,13,32,30,22,19,16,12,46,52,62,65,75,92","9,40,44,49,55,69,65,54,35,36,46,46,77,89,75,78,78,66,86,97,90,99,85,80,67,65,63,57,56,49,44,33,22,11,4,28,22,14,6,3",529.6917985,20.6,9,140,40,0,644.39,,
0,0.498204853,"89,94,73,61,41,26,7,1,11,57","39,23,60,55,96,64,51,39,13,4",311.8570251,32,7,128.57,10,1,289.88,1,T
1,0.498204853,"41,21,22,13,37,38,66,93,95,75","14,2,17,28,47,30,51,90,65,50",282.2413274,49.73,6,120,10,0,275.5,,
1,0.700759964,"41,66,75,95,93,37,38,13,22,21","14,51,50,65,90,47,30,28,17,2",269.0730502,49.73,6,120,10,0,275.5,,
4,0.700759964,"99,77,58,13,0,0,11,18,21,27,26,28,40,45,66,93,79,74,84,83","22,11,8,9,24,57,51,44,57,64,71,98,75,54,94,87,82,60,59,37",432.8591394,25.36,9,139.75,20,0,548.01,,
12,0.700759964,"98,85,85,87,80,72,68,61,57,56,57,48,44,38,30,30,20,17,11,0,0,5,19,25,32,38,30,26,27,22,17,9,1,12,21,31,31,36,40,39,45,47,51,56,45,62,67,99,91,96","34,22,30,39,51,30,13,26,25,13,5,9,11,5,4,15,9,5,22,20,60,56,34,39,36,41,53,61,71,80,78,83,82,99,96,91,86,85,77,58,70,63,60,75,92,91,77,98,76,64",655.1685029,27.03,10,144,50,0,816.69,,
0,0.700759964,"89,73,61,41,26,7,1,11,57,94","39,60,55,96,64,51,39,13,4,23",289.8833337,32,7,128.57,10,0,289.88,,
13,0.700759964,"96,98,99,96,88,87,85,75,73,76,75,74,64,58,65,56,46,42,27,12,16,2,3,1,5,1,2,11,20,26,18,14,9,15,17,25,29,43,46,40,31,37,34,40,36,40,46,54,83,85","47,24,19,18,28,42,51,52,39,37,29,12,7,25,38,33,50,6,8,13,19,16,25,34,47,64,81,89,85,79,72,71,62,48,53,46,31,52,67,71,79,73,83,85,95,99,94,88,91,87",653.8553194,25.29,13,180,50,0,653.11,,
11,0.700759964,"94,90,83,81,85,77,74,66,62,54,56,56,49,48,42,36,37,25,19,15,17,8,12,17,33,27,22,17,2,12,34,45,52,58,55,56,65,68,64,83","43,70,71,77,84,87,65,79,88,96,76,66,67,80,66,81,96,95,90,96,71,70,63,58,58,51,48,46,27,30,29,25,35,30,24,12,17,10,2,5",518.9769126,26.79,9,140.1,40,0,568.39,,
8,0.700759964,"97,94,88,95,94,91,96,91,79,81,68,50,59,52,51,34,31,26,19,21,21,14,7,24,1,0,7,20,28,80","2,15,24,25,30,58,67,73,73,90,51,66,96,97,91,88,86,81,87,91,97,94,90,47,42,18,6,27,14,5",501.7231751,27.56,11,147.27,30,0,593.5,,
